sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
9342,9559,36.765385,35.930769
9343,9560,36.769231,35.934615
9344,9561,36.773077,35.938462
9345,9562,36.776923,35.942308
9346,9563,36.780769,35.946154
9347,9564,36.784615,35.950000
9348,9565,36.788462,35.953846
9349,9566,36.792308,35.957692
9350,9567,36.796154,35.961538
9351,9568,36.800000,35.965385
9352,9569,36.803846,35.969231
9353,9570,36.807692,35.973077
9354,9571,36.811538,35.976923
9355,9572,36.815385,35.980769
9356,9573,36.819231,35.984615
9357,9574,36.823077,35.988462
9358,9575,36.826923,35.992308
9359,9576,36.830769,35.996154
9360,9577,36.834615,36.000000
9361,9578,36.838462,36.003846
9362,9579,36.842308,36.007692
9363,9580,36.846154,36.011538
9364,9581,36.850000,36.015385
9365,9582,36.853846,36.019231
9366,9583,36.857692,36.023077
9367,9584,36.861538,36.026923
9368,9585,36.865385,36.030769
9369,9586,36.869231,36.034615
9370,9587,36.873077,36.038462
9371,9588,36.876923,36.042308
9372,9589,36.880769,36.046154
9373,9590,36.884615,36.050000
9374,9591,36.888462,36.053846
9375,9592,36.892308,36.057692
9376,9593,36.896154,36.061538
9377,9594,36.900000,36.065385
9378,9595,36.903846,36.069231
9379,9596,36.907692,36.073077
9380,9597,36.911538,36.076923
9381,9598,36.915385,36.080769
9382,9599,36.919231,36.084615
9383,9600,36.923077,36.088462
9384,9601,36.926923,36.092308
9385,9602,36.930769,36.096154
9386,9603,36.934615,36.100000
9387,9604,36.938462,36.103846
9388,9605,36.942308,36.107692
9389,9606,36.946154,36.111538
9390,9607,36.950000,36.115385
9391,9608,36.953846,36.119231
9392,9609,36.957692,36.123077
9393,9610,36.961538,36.126923
9394,9611,36.965385,36.130769
9395,9612,36.969231,36.134615
9396,9613,36.973077,36.138462
9397,9614,36.976923,36.142308
9398,9615,36.980769,36.146154
9399,9616,36.984615,36.150000
9400,9617,36.988462,36.153846
9401,9618,36.992308,36.157692
9402,9619,36.996154,36.161538
9403,9620,37.000000,36.165385
9404,9621,37.003846,36.169231
9405,9622,37.007692,36.173077
9406,9623,37.011538,36.176923
9407,9624,37.015385,36.180769
9408,9625,37.019231,36.184615
9409,9626,37.023077,36.188462
9410,9627,37.026923,36.192308
9411,9628,37.030769,36.196154
9412,9629,37.034615,36.200000
9413,9630,37.038462,36.203846
9414,9631,37.042308,36.207692
9415,9632,37.046154,36.211538
9416,9633,37.050000,36.215385
9417,9634,37.053846,36.219231
9418,9635,37.057692,36.223077
9419,9636,37.061538,36.226923
9420,9637,37.065385,36.230769
9421,9638,37.069231,36.234615
9422,9639,37.073077,36.238462
9423,9640,37.076923,36.242308
9424,9641,37.080769,36.246154
9425,9642,37.084615,36.250000
9426,9643,37.088462,36.253846
9427,9644,37.092308,36.257692
9428,9645,37.096154,36.261538
9429,9646,37.100000,36.265385
9430,9647,37.103846,36.269231
9431,9648,37.107692,36.273077
9432,9649,37.111538,36.276923
9433,9650,37.115385,36.280769
9434,9651,37.119231,36.284615
9435,9652,37.123077,36.288462
9436,9653,37.126923,36.292308
9437,9654,37.130769,36.296154
9438,9655,37.134615,36.300000
9439,9656,37.138462,36.303846
9440,9657,37.142308,36.307692
9441,9658,37.146154,36.311538
9442,9659,37.150000,36.315385
9443,9660,37.153846,36.319231
9444,9661,37.157692,36.323077
9445,9662,37.161538,36.326923
9446,9663,37.165385,36.330769
9447,9664,37.169231,36.334615
9448,9665,37.173077,36.338462
9449,9666,37.176923,36.342308
9450,9667,37.180769,36.346154
9451,9668,37.184615,36.350000
9452,9669,37.188462,36.353846
9453,9670,37.192308,36.357692
9454,9671,37.196154,36.361538
9455,9672,37.200000,36.365385
9456,9673,37.203846,36.369231
9457,9674,37.207692,36.373077
9458,9675,37.211538,36.376923
9459,9676,37.215385,36.380769
9460,9677,37.219231,36.384615
9461,9678,37.223077,36.388462
9462,9679,37.226923,36.392308
9463,9680,37.230769,36.396154
9464,9681,37.234615,36.400000
9465,9682,37.238462,36.403846
9466,9683,37.242308,36.407692
9467,9684,37.246154,36.411538
9468,9685,37.250000,36.415385
9469,9686,37.253846,36.419231
9470,9687,37.257692,36.423077
9471,9688,37.261538,36.426923
9472,9689,37.265385,36.430769
9473,9690,37.269231,36.434615
9474,9691,37.273077,36.438462
9475,9692,37.276923,36.442308
9476,9693,37.280769,36.446154
9477,9694,37.284615,36.450000
9478,9695,37.288462,36.453846
9479,9696,37.292308,36.457692
9480,9697,37.296154,36.461538
9481,9698,37.300000,36.465385
9482,9699,37.303846,36.469231
9483,9700,37.307692,36.473077
9484,9701,37.311538,36.476923
9485,9702,37.315385,36.480769
9486,9703,37.319231,36.484615
9487,9704,37.323077,36.488462
9488,9705,37.326923,36.492308
9489,9706,37.330769,36.496154
9490,9707,37.334615,36.500000
9491,9708,37.338462,36.503846
9492,9709,37.342308,36.507692
9493,9710,37.346154,36.511538
9494,9711,37.350000,36.515385
9495,9712,37.353846,36.519231
9496,9713,37.357692,36.523077
9497,9714,37.361538,36.526923
9498,9715,37.365385,36.530769
9499,9716,37.369231,36.534615
9500,9717,37.373077,36.538462
9501,9718,37.376923,36.542308
9502,9719,37.380769,36.546154
9503,9720,37.384615,36.550000
9504,9721,37.388462,36.553846
9505,9722,37.392308,36.557692
9506,9723,37.396154,36.561538
9507,9724,37.400000,36.565385
9508,9725,37.403846,36.569231
9509,9726,37.407692,36.573077
9510,9727,37.411538,36.576923
9511,9728,37.415385,36.580769
9512,9729,37.419231,36.584615
9513,9730,37.423077,36.588462
9514,9731,37.426923,36.592308
9515,9732,37.430769,36.596154
9516,9733,37.434615,36.600000
9517,9734,37.438462,36.603846
9518,9735,37.442308,36.607692
9519,9736,37.446154,36.611538
9520,9737,37.450000,36.615385
9521,9738,37.453846,36.619231
9522,9739,37.457692,36.623077
9523,9740,37.461538,36.626923
9524,9741,37.465385,36.630769
9525,9742,37.469231,36.634615
9526,9743,37.473077,36.638462
9527,9744,37.476923,36.642308
9528,9745,37.480769,36.646154
9529,9746,37.484615,36.650000
9530,9747,37.488462,36.653846
9531,9748,37.492308,36.657692
9532,9749,37.496154,36.661538
9533,9750,37.500000,36.665385
9534,9751,37.503846,36.669231
9535,9752,37.507692,36.673077
9536,9753,37.511538,36.676923
9537,9754,37.515385,36.680769
9538,9755,37.519231,36.684615
9539,9756,37.523077,36.688462
9540,9757,37.526923,36.692308
9541,9758,37.530769,36.696154
9542,9759,37.534615,36.700000
9543,9760,37.538462,36.703846
9544,9761,37.542308,36.707692
9545,9762,37.546154,36.711538
9546,9763,37.550000,36.715385
9547,9764,37.553846,36.719231
9548,9765,37.557692,36.723077
9549,9766,37.561538,36.726923
9550,9767,37.565385,36.730769
9551,9768,37.569231,36.734615
9552,9769,37.573077,36.738462
9553,9770,37.576923,36.742308
9554,9771,37.580769,36.746154
9555,9772,37.584615,36.750000
9556,9773,37.588462,36.753846
9557,9774,37.592308,36.757692
9558,9775,37.596154,36.761538
9559,9776,37.600000,36.765385
9560,9777,37.603846,36.769231
9561,9778,37.607692,36.773077
9562,9779,37.611538,36.776923
9563,9780,37.615385,36.780769
9564,9781,37.619231,36.784615
9565,9782,37.623077,36.788462
9566,9783,37.626923,36.792308
9567,9784,37.630769,36.796154
9568,9785,37.634615,36.800000
9569,9786,37.638462,36.803846
9570,9787,37.642308,36.807692
9571,9788,37.646154,36.811538
9572,9789,37.650000,36.815385
9573,9790,37.653846,36.819231
9574,9791,37.657692,36.823077
9575,9792,37.661538,36.826923
9576,9793,37.665385,36.830769
9577,9794,37.669231,36.834615
9578,9795,37.673077,36.838462
9579,9796,37.676923,36.842308
9580,9797,37.680769,36.846154
9581,9798,37.684615,36.850000
9582,9799,37.688462,36.853846
9583,9800,37.692308,36.857692
9584,9801,37.696154,36.861538
9585,9802,37.700000,36.865385
9586,9803,37.703846,36.869231
9587,9804,37.707692,36.873077
9588,9805,37.711538,36.876923
9589,9806,37.715385,36.880769
9590,9807,37.719231,36.884615
9591,9808,37.723077,36.888462
9592,9809,37.726923,36.892308
9593,9810,37.730769,36.896154
9594,9811,37.734615,36.900000
9595,9812,37.738462,36.903846
9596,9813,37.742308,36.907692
9597,9814,37.746154,36.911538
9598,9815,37.750000,36.915385
9599,9816,37.753846,36.919231
9600,9817,37.757692,36.923077
9601,9818,37.761538,36.926923
9602,9819,37.765385,36.930769
9603,9820,37.769231,36.934615
9604,9821,37.773077,36.938462
9605,9822,37.776923,36.942308
9606,9823,37.780769,36.946154
9607,9824,37.784615,36.950000
9608,9825,37.788462,36.953846
9609,9826,37.792308,36.957692
9610,9827,37.796154,36.961538
9611,9828,37.800000,36.965385
9612,9829,37.803846,36.969231
9613,9830,37.807692,36.973077
9614,9831,37.811538,36.976923
9615,9832,37.815385,36.980769
9616,9833,37.819231,36.984615
9617,9834,37.823077,36.988462
9618,9835,37.826923,36.992308
9619,9836,37.830769,36.996154
9620,9837,37.834615,37.000000
9621,9838,37.838462,37.003846
9622,9839,37.842308,37.007692
9623,9840,37.846154,37.011538
9624,9841,37.850000,37.015385
9625,9842,37.853846,37.019231
9626,9843,37.857692,37.023077
9627,9844,37.861538,37.026923
9628,9845,37.865385,37.030769
9629,9846,37.869231,37.034615
9630,9847,37.873077,37.038462
9631,9848,37.876923,37.042308
9632,9849,37.880769,37.046154
9633,9850,37.884615,37.050000
9634,9851,37.888462,37.053846
9635,9852,37.892308,37.057692
9636,9853,37.896154,37.061538
9637,9854,37.900000,37.065385
9638,9855,37.903846,37.069231
9639,9856,37.907692,37.073077
9640,9857,37.911538,37.076923
9641,9858,37.915385,37.080769
9642,9859,37.919231,37.084615
9643,9860,37.923077,37.088462
9644,9861,37.926923,37.092308
9645,9862,37.930769,37.096154
9646,9863,37.934615,37.100000
9647,9864,37.938462,37.103846
9648,9865,37.942308,37.107692
9649,9866,37.946154,37.111538
9650,9867,37.950000,37.115385
9651,9868,37.953846,37.119231
9652,9869,37.957692,37.123077
9653,9870,37.961538,37.126923
9654,9871,37.965385,37.130769
9655,9872,37.969231,37.134615
9656,9873,37.973077,37.138462
9657,9874,37.976923,37.142308
9658,9875,37.980769,37.146154
9659,9876,37.984615,37.150000
9660,9877,37.988462,37.153846
9661,9878,37.992308,37.157692
9662,9879,37.996154,37.161538
9663,9880,38.000000,37.165385
9664,9881,38.003846,37.169231
9665,9882,38.007692,37.173077
9666,9883,38.011538,37.176923
9667,9884,38.015385,37.180769
9668,9885,38.019231,37.184615
9669,9886,38.023077,37.188462
9670,9887,38.026923,37.192308
9671,9888,38.030769,37.196154
9672,9889,38.034615,37.200000
9673,9890,38.038462,37.203846
9674,9891,38.042308,37.207692
9675,9892,38.046154,37.211538
9676,9893,38.050000,37.215385
9677,9894,38.053846,37.219231
9678,9895,38.057692,37.223077
9679,9896,38.061538,37.226923
9680,9897,38.065385,37.230769
9681,9898,38.069231,37.234615
9682,9899,38.073077,37.238462
9683,9900,38.076923,37.242308
9684,9901,38.080769,37.246154
9685,9902,38.084615,37.250000
9686,9903,38.088462,37.253846
9687,9904,38.092308,37.257692
9688,9905,38.096154,37.261538
9689,9906,38.100000,37.265385
9690,9907,38.103846,37.269231
9691,9908,38.107692,37.273077
9692,9909,38.111538,37.276923
9693,9910,38.115385,37.280769
9694,9911,38.119231,37.284615
9695,9912,38.123077,37.288462
9696,9913,38.126923,37.292308
9697,9914,38.130769,37.296154
9698,9915,38.134615,37.300000
9699,9916,38.138462,37.303846
9700,9917,38.142308,37.307692
9701,9918,38.146154,37.311538
9702,9919,38.150000,37.315385
9703,9920,38.153846,37.319231
9704,9921,38.157692,37.323077
9705,9922,38.161538,37.326923
9706,9923,38.165385,37.330769
9707,9924,38.169231,37.334615
9708,9925,38.173077,37.338462
9709,9926,38.176923,37.342308
9710,9927,38.180769,37.346154
9711,9928,38.184615,37.350000
9712,9929,38.188462,37.353846
9713,9930,38.192308,37.357692
9714,9931,38.196154,37.361538
9715,9932,38.200000,37.365385
9716,9933,38.203846,37.369231
9717,9934,38.207692,37.373077
9718,9935,38.211538,37.376923
9719,9936,38.215385,37.380769
9720,9937,38.219231,37.384615
9721,9938,38.223077,37.388462
9722,9939,38.226923,37.392308
9723,9940,38.230769,37.396154
9724,9941,38.234615,37.400000
9725,9942,38.238462,37.403846
9726,9943,38.242308,37.407692
9727,9944,38.246154,37.411538
9728,9945,38.250000,37.415385
9729,9946,38.253846,37.419231
9730,9947,38.257692,37.423077
9731,9948,38.261538,37.426923
9732,9949,38.265385,37.430769
9733,9950,38.269231,37.434615
9734,9951,38.273077,37.438462
9735,9952,38.276923,37.442308
9736,9953,38.280769,37.446154
9737,9954,38.284615,37.450000
9738,9955,38.288462,37.453846
9739,9956,38.292308,37.457692
9740,9957,38.296154,37.461538
9741,9958,38.300000,37.465385
9742,9959,38.303846,37.469231
9743,9960,38.307692,37.473077
9744,9961,38.311538,37.476923
9745,9962,38.315385,37.480769
9746,9963,38.319231,37.484615
9747,9964,38.323077,37.488462
9748,9965,38.326923,37.492308
9749,9966,38.330769,37.496154
9750,9967,38.334615,37.500000
9751,9968,38.338462,37.503846
9752,9969,38.342308,37.507692
9753,9970,38.346154,37.511538
9754,9971,38.350000,37.515385
9755,9972,38.353846,37.519231
9756,9973,38.357692,37.523077
9757,9974,38.361538,37.526923
9758,9975,38.365385,37.530769
9759,9976,38.369231,37.534615
9760,9977,38.373077,37.538462
9761,9978,38.376923,37.542308
9762,9979,38.380769,37.546154
9763,9980,38.384615,37.550000
9764,9981,38.388462,37.553846
9765,9982,38.392308,37.557692
9766,9983,38.396154,37.561538
9767,9984,38.400000,37.565385
9768,9985,38.403846,37.569231
9769,9986,38.407692,37.573077
9770,9987,38.411538,37.576923
9771,9988,38.415385,37.580769
9772,9989,38.419231,37.584615
9773,9990,38.423077,37.588462
9774,9991,38.426923,37.592308
9775,9992,38.430769,37.596154
9776,9993,38.434615,37.600000
9777,9994,38.438462,37.603846
9778,9995,38.442308,37.607692
9779,9996,38.446154,37.611538
9780,9997,38.450000,37.615385
9781,9998,38.453846,37.619231
9782,9999,38.457692,37.623077
9783,10000,38.461538,37.626923
9784,10001,38.465385,37.630769
9785,10002,38.469231,37.634615
9786,10003,38.473077,37.638462
9787,10004,38.476923,37.642308
9788,10005,38.480769,37.646154
9789,10006,38.484615,37.650000
9790,10007,38.488462,37.653846
9791,10008,38.492308,37.657692
9792,10009,38.496154,37.661538
9793,10010,38.500000,37.665385
9794,10011,38.503846,37.669231
9795,10012,38.507692,37.673077
9796,10013,38.511538,37.676923
9797,10014,38.515385,37.680769
9798,10015,38.519231,37.684615
9799,10016,38.523077,37.688462
9800,10017,38.526923,37.692308
9801,10018,38.530769,37.696154
9802,10019,38.534615,37.700000
9803,10020,38.538462,37.703846
9804,10021,38.542308,37.707692
9805,10022,38.546154,37.711538
9806,10023,38.550000,37.715385
9807,10024,38.553846,37.719231
9808,10025,38.557692,37.723077
9809,10026,38.561538,37.726923
9810,10027,38.565385,37.730769
9811,10028,38.569231,37.734615
9812,10029,38.573077,37.738462
9813,10030,38.576923,37.742308
9814,10031,38.580769,37.746154
9815,10032,38.584615,37.750000
9816,10033,38.588462,37.753846
9817,10034,38.592308,37.757692
9818,10035,38.596154,37.761538
9819,10036,38.600000,37.765385
9820,10037,38.603846,37.769231
9821,10038,38.607692,37.773077
9822,10039,38.611538,37.776923
9823,10040,38.615385,37.780769
9824,10041,38.619231,37.784615
9825,10042,38.623077,37.788462
9826,10043,38.626923,37.792308
9827,10044,38.630769,37.796154
9828,10045,38.634615,37.800000
9829,10046,38.638462,37.803846
9830,10047,38.642308,37.807692
9831,10048,38.646154,37.811538
9832,10049,38.650000,37.815385
9833,10050,38.653846,37.819231
9834,10051,38.657692,37.823077
9835,10052,38.661538,37.826923
9836,10053,38.665385,37.830769
9837,10054,38.669231,37.834615
9838,10055,38.673077,37.838462
9839,10056,38.676923,37.842308
9840,10057,38.680769,37.846154
9841,10058,38.684615,37.850000
9842,10059,38.688462,37.853846
9843,10060,38.692308,37.857692
9844,10061,38.696154,37.861538
9845,10062,38.700000,37.865385
9846,10063,38.703846,37.869231
9847,10064,38.707692,37.873077
9848,10065,38.711538,37.876923
9849,10066,38.715385,37.880769
9850,10067,38.719231,37.884615
9851,10068,38.723077,37.888462
9852,10069,38.726923,37.892308
9853,10070,38.730769,37.896154
9854,10071,38.734615,37.900000
9855,10072,38.738462,37.903846
9856,10073,38.742308,37.907692
9857,10074,38.746154,37.911538
9858,10075,38.750000,37.915385
9859,10076,38.753846,37.919231
9860,10077,38.757692,37.923077
9861,10078,38.761538,37.926923
9862,10079,38.765385,37.930769
9863,10080,38.769231,37.934615
9864,10081,38.773077,37.938462
9865,10082,38.776923,37.942308
9866,10083,38.780769,37.946154
9867,10084,38.784615,37.950000
9868,10085,38.788462,37.953846
9869,10086,38.792308,37.957692
9870,10087,38.796154,37.961538
9871,10088,38.800000,37.965385
9872,10089,38.803846,37.969231
9873,10090,38.807692,37.973077
9874,10091,38.811538,37.976923
9875,10092,38.815385,37.980769
9876,10093,38.819231,37.984615
9877,10094,38.823077,37.988462
9878,10095,38.826923,37.992308
9879,10096,38.830769,37.996154
9880,10097,38.834615,38.000000
9881,10098,38.838462,38.003846
9882,10099,38.842308,38.007692
9883,10100,38.846154,38.011538
9884,10101,38.850000,38.015385
9885,10102,38.853846,38.019231
9886,10103,38.857692,38.023077
9887,10104,38.861538,38.026923
9888,10105,38.865385,38.030769
9889,10106,38.869231,38.034615
9890,10107,38.873077,38.038462
9891,10108,38.876923,38.042308
9892,10109,38.880769,38.046154
9893,10110,38.884615,38.050000
9894,10111,38.888462,38.053846
9895,10112,38.892308,38.057692
9896,10113,38.896154,38.061538
9897,10114,38.900000,38.065385
9898,10115,38.903846,38.069231
9899,10116,38.907692,38.073077
9900,10117,38.911538,38.076923
9901,10118,38.915385,38.080769
9902,10119,38.919231,38.084615
9903,10120,38.923077,38.088462
9904,10121,38.926923,38.092308
9905,10122,38.930769,38.096154
9906,10123,38.934615,38.100000
9907,10124,38.938462,38.103846
9908,10125,38.942308,38.107692
9909,10126,38.946154,38.111538
9910,10127,38.950000,38.115385
9911,10128,38.953846,38.119231
9912,10129,38.957692,38.123077
9913,10130,38.961538,38.126923
9914,10131,38.965385,38.130769
9915,10132,38.969231,38.134615
9916,10133,38.973077,38.138462
9917,10134,38.976923,38.142308
9918,10135,38.980769,38.146154
9919,10136,38.984615,38.150000
9920,10137,38.988462,38.153846
9921,10138,38.992308,38.157692
9922,10139,38.996154,38.161538
9923,10140,39.000000,38.165385
9924,10141,39.003846,38.169231
9925,10142,39.007692,38.173077
9926,10143,39.011538,38.176923
9927,10144,39.015385,38.180769
9928,10145,39.019231,38.184615
9929,10146,39.023077,38.188462
9930,10147,39.026923,38.192308
9931,10148,39.030769,38.196154
9932,10149,39.034615,38.200000
9933,10150,39.038462,38.203846
9934,10151,39.042308,38.207692
9935,10152,39.046154,38.211538
9936,10153,39.050000,38.215385
9937,10154,39.053846,38.219231
9938,10155,39.057692,38.223077
9939,10156,39.061538,38.226923
9940,10157,39.065385,38.230769
9941,10158,39.069231,38.234615
9942,10159,39.073077,38.238462
9943,10160,39.076923,38.242308
9944,10161,39.080769,38.246154
9945,10162,39.084615,38.250000
9946,10163,39.088462,38.253846
9947,10164,39.092308,38.257692
9948,10165,39.096154,38.261538
9949,10166,39.100000,38.265385
9950,10167,39.103846,38.269231
9951,10168,39.107692,38.273077
9952,10169,39.111538,38.276923
9953,10170,39.115385,38.280769
9954,10171,39.119231,38.284615
9955,10172,39.123077,38.288462
9956,10173,39.126923,38.292308
9957,10174,39.130769,38.296154
9958,10175,39.134615,38.300000
9959,10176,39.138462,38.303846
9960,10177,39.142308,38.307692
9961,10178,39.146154,38.311538
9962,10179,39.150000,38.315385
9963,10180,39.153846,38.319231
9964,10181,39.157692,38.323077
9965,10182,39.161538,38.326923
9966,10183,39.165385,38.330769
9967,10184,39.169231,38.334615
9968,10185,39.173077,38.338462
9969,10186,39.176923,38.342308
9970,10187,39.180769,38.346154
9971,10188,39.184615,38.350000
9972,10189,39.188462,38.353846
9973,10190,39.192308,38.357692
9974,10191,39.196154,38.361538
9975,10192,39.200000,38.365385
9976,10193,39.203846,38.369231
9977,10194,39.207692,38.373077
9978,10195,39.211538,38.376923
9979,10196,39.215385,38.380769
9980,10197,39.219231,38.384615
9981,10198,39.223077,38.388462
9982,10199,39.226923,38.392308
9983,10200,39.230769,38.396154
9984,10201,39.234615,38.400000
9985,10202,39.238462,38.403846
9986,10203,39.242308,38.407692
9987,10204,39.246154,38.411538
9988,10205,39.250000,38.415385
9989,10206,39.253846,38.419231
9990,10207,39.257692,38.423077
9991,10208,39.261538,38.426923
9992,10209,39.265385,38.430769
9993,10210,39.269231,38.434615
9994,10211,39.273077,38.438462
9995,10212,39.276923,38.442308
9996,10213,39.280769,38.446154
9997,10214,39.284615,38.450000
9998,10215,39.288462,38.453846
9999,10216,39.292308,38.457692
10000,10217,39.296154,38.461538
10001,10218,39.300000,38.465385
10002,10219,39.303846,38.469231
10003,10220,39.307692,38.473077
10004,10221,39.311538,38.476923
10005,10222,39.315385,38.480769
10006,10223,39.319231,38.484615
10007,10224,39.323077,38.488462
10008,10225,39.326923,38.492308
10009,10226,39.330769,38.496154
10010,10227,39.334615,38.500000
10011,10228,39.338462,38.503846
10012,10229,39.342308,38.507692
10013,10230,39.346154,38.511538
10014,10231,39.350000,38.515385
10015,10232,39.353846,38.519231
10016,10233,39.357692,38.523077
10017,10234,39.361538,38.526923
10018,10235,39.365385,38.530769
10019,10236,39.369231,38.534615
10020,10237,39.373077,38.538462
10021,10238,39.376923,38.542308
10022,10239,39.380769,38.546154
10023,10240,39.384615,38.550000
10024,10241,39.388462,38.553846
10025,10242,39.392308,38.557692
10026,10243,39.396154,38.561538
10027,10244,39.400000,38.565385
10028,10245,39.403846,38.569231
10029,10246,39.407692,38.573077
10030,10247,39.411538,38.576923
10031,10248,39.415385,38.580769
10032,10249,39.419231,38.584615
10033,10250,39.423077,38.588462
10034,10251,39.426923,38.592308
10035,10252,39.430769,38.596154
10036,10253,39.434615,38.600000
10037,10254,39.438462,38.603846
10038,10255,39.442308,38.607692
10039,10256,39.446154,38.611538
10040,10257,39.450000,38.615385
10041,10258,39.453846,38.619231
10042,10259,39.457692,38.623077
10043,10260,39.461538,38.626923
10044,10261,39.465385,38.630769
10045,10262,39.469231,38.634615
10046,10263,39.473077,38.638462
10047,10264,39.476923,38.642308
10048,10265,39.480769,38.646154
10049,10266,39.484615,38.650000
10050,10267,39.488462,38.653846
10051,10268,39.492308,38.657692
10052,10269,39.496154,38.661538
10053,10270,39.500000,38.665385
10054,10271,39.503846,38.669231
10055,10272,39.507692,38.673077
10056,10273,39.511538,38.676923
10057,10274,39.515385,38.680769
10058,10275,39.519231,38.684615
10059,10276,39.523077,38.688462
10060,10277,39.526923,38.692308
10061,10278,39.530769,38.696154
10062,10279,39.534615,38.700000
10063,10280,39.538462,38.703846
10064,10281,39.542308,38.707692
10065,10282,39.546154,38.711538
10066,10283,39.550000,38.715385
10067,10284,39.553846,38.719231
10068,10285,39.557692,38.723077
10069,10286,39.561538,38.726923
10070,10287,39.565385,38.730769
10071,10288,39.569231,38.734615
10072,10289,39.573077,38.738462
10073,10290,39.576923,38.742308
10074,10291,39.580769,38.746154
10075,10292,39.584615,38.750000
10076,10293,39.588462,38.753846
10077,10294,39.592308,38.757692
10078,10295,39.596154,38.761538
10079,10296,39.600000,38.765385
10080,10297,39.603846,38.769231
10081,10298,39.607692,38.773077
10082,10299,39.611538,38.776923
10083,10300,39.615385,38.780769
10084,10301,39.619231,38.784615
10085,10302,39.623077,38.788462
10086,10303,39.626923,38.792308
10087,10304,39.630769,38.796154
10088,10305,39.634615,38.800000
10089,10306,39.638462,38.803846
10090,10307,39.642308,38.807692
10091,10308,39.646154,38.811538
10092,10309,39.650000,38.815385
10093,10310,39.653846,38.819231
10094,10311,39.657692,38.823077
10095,10312,39.661538,38.826923
10096,10313,39.665385,38.830769
10097,10314,39.669231,38.834615
10098,10315,39.673077,38.838462
10099,10316,39.676923,38.842308
10100,10317,39.680769,38.846154
10101,10318,39.684615,38.850000
10102,10319,39.688462,38.853846
10103,10320,39.692308,38.857692
10104,10321,39.696154,38.861538
10105,10322,39.700000,38.865385
10106,10323,39.703846,38.869231
10107,10324,39.707692,38.873077
10108,10325,39.711538,38.876923
10109,10326,39.715385,38.880769
10110,10327,39.719231,38.884615
10111,10328,39.723077,38.888462
10112,10329,39.726923,38.892308
10113,10330,39.730769,38.896154
10114,10331,39.734615,38.900000
10115,10332,39.738462,38.903846
10116,10333,39.742308,38.907692
10117,10334,39.746154,38.911538
10118,10335,39.750000,38.915385
10119,10336,39.753846,38.919231
10120,10337,39.757692,38.923077
10121,10338,39.761538,38.926923
10122,10339,39.765385,38.930769
10123,10340,39.769231,38.934615
10124,10341,39.773077,38.938462
10125,10342,39.776923,38.942308
10126,10343,39.780769,38.946154
10127,10344,39.784615,38.950000
10128,10345,39.788462,38.953846
10129,10346,39.792308,38.957692
10130,10347,39.796154,38.961538
10131,10348,39.800000,38.965385
10132,10349,39.803846,38.969231
10133,10350,39.807692,38.973077
10134,10351,39.811538,38.976923
10135,10352,39.815385,38.980769
10136,10353,39.819231,38.984615
10137,10354,39.823077,38.988462
10138,10355,39.826923,38.992308
10139,10356,39.830769,38.996154
10140,10357,39.834615,39.000000
10141,10358,39.838462,39.003846
10142,10359,39.842308,39.007692
10143,10360,39.846154,39.011538
10144,10361,39.850000,39.015385
10145,10362,39.853846,39.019231
10146,10363,39.857692,39.023077
10147,10364,39.861538,39.026923
10148,10365,39.865385,39.030769
10149,10366,39.869231,39.034615
10150,10367,39.873077,39.038462
10151,10368,39.876923,39.042308
10152,10369,39.880769,39.046154
10153,10370,39.884615,39.050000
10154,10371,39.888462,39.053846
10155,10372,39.892308,39.057692
10156,10373,39.896154,39.061538
10157,10374,39.900000,39.065385
10158,10375,39.903846,39.069231
10159,10376,39.907692,39.073077
10160,10377,39.911538,39.076923
10161,10378,39.915385,39.080769
10162,10379,39.919231,39.084615
10163,10380,39.923077,39.088462
10164,10381,39.926923,39.092308
10165,10382,39.930769,39.096154
10166,10383,39.934615,39.100000
10167,10384,39.938462,39.103846
10168,10385,39.942308,39.107692
10169,10386,39.946154,39.111538
10170,10387,39.950000,39.115385
10171,10388,39.953846,39.119231
10172,10389,39.957692,39.123077
10173,10390,39.961538,39.126923
10174,10391,39.965385,39.130769
10175,10392,39.969231,39.134615
10176,10393,39.973077,39.138462
10177,10394,39.976923,39.142308
10178,10395,39.980769,39.146154
10179,10396,39.984615,39.150000
10180,10397,39.988462,39.153846
10181,10398,39.992308,39.157692
10182,10399,39.996154,39.161538
10183,10400,40.000000,39.165385
10184,10401,40.003846,39.169231
10185,10402,40.007692,39.173077
10186,10403,40.011538,39.176923
10187,10404,40.015385,39.180769
10188,10405,40.019231,39.184615
10189,10406,40.023077,39.188462
10190,10407,40.026923,39.192308
10191,10408,40.030769,39.196154
10192,10409,40.034615,39.200000
10193,10410,40.038462,39.203846
10194,10411,40.042308,39.207692
10195,10412,40.046154,39.211538
10196,10413,40.050000,39.215385
10197,10414,40.053846,39.219231
10198,10415,40.057692,39.223077
10199,10416,40.061538,39.226923
10200,10417,40.065385,39.230769
10201,10418,40.069231,39.234615
10202,10419,40.073077,39.238462
10203,10420,40.076923,39.242308
10204,10421,40.080769,39.246154
10205,10422,40.084615,39.250000
10206,10423,40.088462,39.253846
10207,10424,40.092308,39.257692
10208,10425,40.096154,39.261538
10209,10426,40.100000,39.265385
10210,10427,40.103846,39.269231
10211,10428,40.107692,39.273077
10212,10429,40.111538,39.276923
10213,10430,40.115385,39.280769
